,Subscription Code,Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month
8917,805641,,0,0.0,,0.0,31,31,100.0,1401/05
8920,513657,,0,0.0,,0.0,31,31,100.0,1401/05
8972,518716,,0,0.0,,0.0,31,31,100.0,1401/05
8982,603017,,0,0.0,,0.0,31,31,100.0,1401/05
8985,222222,,0,0.0,,0.0,31,31,100.0,1401/05
9100,805438,,0,0.0,,0.0,31,31,100.0,1401/05
9114,804990,2.45,0,0.0,,126.27,31,31,100.0,1401/05
9144,201412,,0,0.0,,0.0,31,31,100.0,1401/05
9153,601523,,0,0.0,,0.0,31,31,100.0,1401/05
9187,514339,,0,0.0,,0.0,31,31,100.0,1401/05
9196,608234,,0,0.0,,0.0,31,31,100.0,1401/05
9197,541983,,0,0.0,,0.0,31,31,100.0,1401/05
9203,804592,,0,0.0,,0.0,31,31,100.0,1401/05
9207,514831,,0,0.0,,0.0,31,31,100.0,1401/05
9214,911318,3.6,0,0.0,,174.459,31,31,100.0,1401/05
9234,529104,,0,0.0,,0.0,31,31,100.0,1401/05
9235,603187,,0,0.0,,0.0,31,31,100.0,1401/05
9244,102539,,0,0.0,,0.0,31,31,100.0,1401/05
9263,514009,,0,0.0,,0.0,28,31,90.32,1401/05
9266,202545,,0,0.0,,0.0,31,31,100.0,1401/05
9283,515436,,0,0.0,,0.01,31,31,100.0,1401/05
9299,529259,,0,0.0,,0.0,31,31,100.0,1401/05
9378,603190,,0,0.0,,0.0,31,31,100.0,1401/05
9394,608982,,0,0.0,,407.751,31,31,100.0,1401/05
9403,519896,,0,0.0,,0.0,1,31,3.23,1401/05
9412,602018,,0,0.0,,0.0,31,31,100.0,1401/05
9418,603069,,0,0.0,,0.466,1,31,3.23,1401/05
9436,514763,,0,0.0,,0.9,31,31,100.0,1401/05
9441,603230,,0,0.0,,0.0,31,31,100.0,1401/05
9466,514495,,0,0.0,,0.0,31,31,100.0,1401/05
9470,515094,,0,0.0,,0.0,6,31,19.35,1401/05
9484,520175,,0,0.0,,3.488,31,31,100.0,1401/05
9510,514322,,0,0.0,,0.0,31,31,100.0,1401/05
9511,302038,1.32,0,0.0,,23.947,31,31,100.0,1401/05
9548,529578,,0,0.0,,0.0,22,31,70.97,1401/05
9588,516524,,0,0.0,,0.0,31,31,100.0,1401/05
9596,108154,,0,0.0,,0.0,7,31,22.58,1401/05
9604,910367,7.95,0,0.0,,732.67,31,31,100.0,1401/05
9627,103226,0.3,0,0.0,,0.06,31,31,100.0,1401/05
9653,102251,,0,0.0,,0.0,31,31,100.0,1401/05
9675,608931,,0,0.0,,0.0,31,31,100.0,1401/05
9682,529022,,0,0.0,,0.0,31,31,100.0,1401/05
9719,805879,,0,0.0,,0.0,31,31,100.0,1401/05
9729,606085,,0,0.0,,0.0,31,31,100.0,1401/05
9731,602428-1,,0,0.0,,0.0,31,31,100.0,1401/05
9732,602428-2,,0,0.0,,0.0,31,31,100.0,1401/05
9733,602667,,0,0.0,,0.0,31,31,100.0,1401/05
9780,514628,0.3,0,0.0,,0.79,31,31,100.0,1401/05
9811,516095,,0,0.0,,0.0,31,31,100.0,1401/05
9812,200682,,0,0.0,,0.0,31,31,100.0,1401/05
9851,518510,0.4,0,0.0,,0.021,31,31,100.0,1401/05
9857,515938,,0,0.0,,0.0,31,31,100.0,1401/05
9861,526244,,0,0.0,,0.0,31,31,100.0,1401/05
9869,514798,1.1,0,0.0,,8.11,6,31,19.35,1401/05
9872,514772,,0,0.0,,0.0,31,31,100.0,1401/05
9882,529650,,0,0.0,,0.024,31,31,100.0,1401/05
9885,805853,1.5,0,0.0,,12.943,31,31,100.0,1401/05
9889,515134,,0,0.0,,0.0,31,31,100.0,1401/05
9902,518382,,0,0.0,,0.0,31,31,100.0,1401/05
9916,519696,,0,0.0,,0.0,31,31,100.0,1401/05
9950,514086,,0,0.0,,0.0,31,31,100.0,1401/05
9951,514574,,0,0.0,,0.0,31,31,100.0,1401/05
9952,514654,,0,0.0,,0.0,31,31,100.0,1401/05
9954,515619,,0,0.0,,0.0,31,31,100.0,1401/05
9974,516377,,0,0.0,,0.0,31,31,100.0,1401/05
9975,111138,,0,0.0,,0.0,31,31,100.0,1401/05
9977,514951,,0,0.0,,0.0,31,31,100.0,1401/05
9979,517716,,0,0.0,,0.0,31,31,100.0,1401/05
9982,515517,,0,0.0,,0.0,31,31,100.0,1401/05
9983,517099,,0,0.0,,0.0,31,31,100.0,1401/05
9984,517303,,0,0.0,,0.0,31,31,100.0,1401/05
9986,514953,,0,0.0,,0.0,31,31,100.0,1401/05
9988,516388,,0,0.0,,0.0,31,31,100.0,1401/05
9989,517922,,0,0.0,,0.0,31,31,100.0,1401/05
9990,515269,,0,0.0,,0.0,31,31,100.0,1401/05
9997,515724,,0,0.0,,0.0,31,31,100.0,1401/05
9999,514660,,0,0.0,,0.0,31,31,100.0,1401/05
10011,515058,,0,0.0,,0.0,31,31,100.0,1401/05
10053,444442,,0,0.0,,0.47,31,31,100.0,1401/05
10115,910761,,0,0.0,,0.0,31,31,100.0,1401/05
10127,521081,,0,0.0,,0.0,31,31,100.0,1401/05
10134,805112,,0,0.0,,0.0,31,31,100.0,1401/05
10145,601051,1.8,0,0.0,,6.103,31,31,100.0,1401/05
10147,519093,,0,0.0,,0.0,31,31,100.0,1401/05
10159,804784,,0,0.0,,0.0,31,31,100.0,1401/05
10166,517968,,0,0.0,,0.0,31,31,100.0,1401/05
10174,515587,,0,0.0,,0.0,3,31,9.68,1401/05
10177,514198,,0,0.0,,0.0,31,31,100.0,1401/05
10183,101262,2.01,0,0.0,,218.785,31,31,100.0,1401/05
10203,529581,,0,0.0,,0.0,31,31,100.0,1401/05
10225,200718,0.4,0,0.0,,6.013,31,31,100.0,1401/05
10238,517628,,0,0.0,,0.0,31,31,100.0,1401/05
10252,518228,,0,0.0,,0.0,31,31,100.0,1401/05
10260,529166,,0,0.0,,0.0,31,31,100.0,1401/05
10276,529290,,0,0.0,,0.0,31,31,100.0,1401/05
10282,529547,,0,0.0,,0.0,31,31,100.0,1401/05
10296,515012,,0,0.0,,0.752,31,31,100.0,1401/05
10309,517020,,0,0.0,,0.0,31,31,100.0,1401/05
10316,200370,,0,0.0,,0.0,31,31,100.0,1401/05
10340,524461,,0,0.0,,0.0,31,31,100.0,1401/05
10350,516589,1.2,0,0.0,,1.416,31,31,100.0,1401/05
10372,100626,,0,0.0,,0.0,30,31,96.77,1401/05
10385,804548,2.8,0,0.0,,14.737,31,31,100.0,1401/05
10394,607156,,0,0.0,,0.0,31,31,100.0,1401/05
10399,529099,1.04,0,0.0,,60.553,31,31,100.0,1401/05
10401,622109,,0,0.0,,0.0,31,31,100.0,1401/05
10435,209278,,0,0.0,,0.0,31,31,100.0,1401/05
10462,910442,,0,0.0,,0.0,1,31,3.23,1401/05
10485,806472,,0,0.0,,0.0,31,31,100.0,1401/05
10533,515387,,0,0.0,,0.0,12,31,38.71,1401/05
10538,516091,,0,0.0,,0.0,31,31,100.0,1401/05
10540,515550,,0,0.0,,0.0,31,31,100.0,1401/05
10544,604158,,0,0.0,,0.0,31,31,100.0,1401/05
10545,107088,,0,0.0,,0.0,31,31,100.0,1401/05
10554,603207,,0,0.0,,0.0,24,31,77.42,1401/05
10558,604716,,0,0.0,,0.0,31,31,100.0,1401/05
10569,514243,,0,0.0,,0.0,31,31,100.0,1401/05
10575,302686,,0,0.0,,0.0,31,31,100.0,1401/05
10580,607069,21.2,0,0.0,,466.25,31,31,100.0,1401/05
10587,604352,18.35,0,0.0,,20.731,31,31,100.0,1401/05
10589,514912,,0,0.0,,0.0,1,31,3.23,1401/05
10607,122040,,0,0.0,,0.0,25,31,80.65,1401/05
10658,518615,3.35,0,0.0,,47.473,31,31,100.0,1401/05
10674,514799,,0,0.0,,0.0,31,31,100.0,1401/05
10679,515984,,0,0.0,,0.0,31,31,100.0,1401/05
10705,529278,,0,0.0,,0.0,31,31,100.0,1401/05
10738,529043,,0,0.0,,0.0,31,31,100.0,1401/05
10740,601122,0.4,0,0.0,,4.965,31,31,100.0,1401/05
10788,516151,,0,0.0,,0.0,31,31,100.0,1401/05
10807,516805,,0,0.0,,0.0,31,31,100.0,1401/05
10817,925011,,0,0.0,,0.0,31,31,100.0,1401/05
10818,514806,,0,0.0,,0.0,31,31,100.0,1401/05
10828,541975,,0,0.0,,0.0,31,31,100.0,1401/05
10841,518885,3.1,0,0.0,,8.869,31,31,100.0,1401/05
10842,517500,,0,0.0,,0.0,31,31,100.0,1401/05
10844,515843,,0,0.0,,0.0,31,31,100.0,1401/05
10845,514475,11.2,0,0.0,,443.875,6,31,19.35,1401/05
10846,805468,,0,0.0,,0.0,1,31,3.23,1401/05
10853,602007,,0,0.0,,0.0,31,31,100.0,1401/05
10854,516876,,0,0.0,,0.0,31,31,100.0,1401/05
10875,516014,,0,0.0,,0.0,31,31,100.0,1401/05
10888,804859,,0,0.0,,0.0,31,31,100.0,1401/05
10889,622273,1.5,0,0.0,,70.657,31,31,100.0,1401/05
10901,601194,,0,0.0,,0.0,31,31,100.0,1401/05
10906,518127,,0,0.0,,0.159,31,31,100.0,1401/05
10912,100362,,0,0.0,,0.0,31,31,100.0,1401/05
10913,517809,,0,0.0,,0.0,31,31,100.0,1401/05
10948,608600,,0,0.0,,0.0,31,31,100.0,1401/05
10951,529273,,0,0.0,,0.0,31,31,100.0,1401/05
10961,517164,,0,0.0,,0.0,31,31,100.0,1401/05
10962,602588,,0,0.0,,0.0,31,31,100.0,1401/05
10969,514700,,0,0.0,,0.0,31,31,100.0,1401/05
10971,514143,,0,0.0,,0.0,31,31,100.0,1401/05
10981,122043,,0,0.0,,0.0,31,31,100.0,1401/05
10993,525860,3.45,0,0.0,,13.863,31,31,100.0,1401/05
10999,518438,,0,0.0,,0.0,6,31,19.35,1401/05
11004,805486,,0,0.0,,0.0,31,31,100.0,1401/05
11005,529193,,0,0.0,,0.0,31,31,100.0,1401/05
11017,300290,,0,0.0,,0.0,31,31,100.0,1401/05
11029,518828,,0,0.0,,0.0,31,31,100.0,1401/05
11031,515771,,0,0.0,,0.0,31,31,100.0,1401/05
11049,804176,9.3,0,0.0,,83.863,3,31,9.68,1401/05
11051,518054,,0,0.0,,0.0,31,31,100.0,1401/05
11063,615183,,0,0.0,,0.0,31,31,100.0,1401/05
11085,925247,,0,0.0,,0.0,31,31,100.0,1401/05
11097,603182,,0,0.0,,0.0,31,31,100.0,1401/06
11109,302105,3.32,0,0.0,,87.5,31,31,100.0,1401/06
11121,609042,,0,0.0,,0.0,31,31,100.0,1401/06
11135,805641,,0,0.0,,0.0,31,31,100.0,1401/06
11138,513657,,0,0.0,,0.0,31,31,100.0,1401/06
11147,516231,,0,0.0,,0.0,4,31,12.9,1401/06
11155,603161,,0,0.0,,0.0,1,31,3.23,1401/06
11190,518716,,0,0.0,,0.0,31,31,100.0,1401/06
11200,603017,,0,0.0,,0.0,31,31,100.0,1401/06
11203,222222,,0,0.0,,0.0,31,31,100.0,1401/06
11227,مخزن سلیمانی,,0,0.0,,0.0,13,31,41.94,1401/06
11320,516682,,0,0.0,,0.0,2,31,6.45,1401/06
11328,529047,,0,0.0,,0.0,31,31,100.0,1401/06
11371,601523,,0,0.0,,0.0,31,31,100.0,1401/06
11375,603415,,0,0.0,,0.0,12,31,38.71,1401/06
11405,514339,,0,0.0,,0.0,31,31,100.0,1401/06
11414,608234,,0,0.0,,0.0,31,31,100.0,1401/06
11421,804592,,0,0.0,,0.0,8,31,25.81,1401/06
11425,514831,,0,0.0,,0.0,31,31,100.0,1401/06
11432,911318,3.6,0,0.0,,112.82,31,31,100.0,1401/06
11452,529104,,0,0.0,,0.0,31,31,100.0,1401/06
11453,603187,,0,0.0,,0.0,31,31,100.0,1401/06
11462,102539,,0,0.0,,0.0,31,31,100.0,1401/06
11484,202545,,0,0.0,,0.0,31,31,100.0,1401/06
11501,515436,,0,0.0,,0.0,31,31,100.0,1401/06
11517,529259,,0,0.0,,0.0,31,31,100.0,1401/06
11529,515961,,0,0.0,,0.0,31,31,100.0,1401/06
11542,805895,,0,0.0,,0.0,31,31,100.0,1401/06
11596,603190,,0,0.0,,0.0,31,31,100.0,1401/06
11610,603252,,0,0.0,,0.0,13,31,41.94,1401/06
11612,608982,3.6,0,0.0,,176.662,31,31,100.0,1401/06
11621,519896,,0,0.0,,0.0,31,31,100.0,1401/06
11629,912936,5.5,0,0.0,,12.61,31,31,100.0,1401/06
11630,602018,,0,0.0,,0.0,31,31,100.0,1401/06
11659,603230,,0,0.0,,0.0,31,31,100.0,1401/06
11684,514495,,0,0.0,,0.0,31,31,100.0,1401/06
11705,516824,4.6,0,0.0,,20.458,31,31,100.0,1401/06
11722,519664,0.9,0,0.0,,0.511,31,31,100.0,1401/06
11728,514322,,0,0.0,,0.0,31,31,100.0,1401/06
11749,516929,,0,0.0,,0.0,31,31,100.0,1401/06
11871,102251,,0,0.0,,0.0,31,31,100.0,1401/06
11893,608931,,0,0.0,,0.0,31,31,100.0,1401/06
11900,529022,,0,0.0,,0.0,31,31,100.0,1401/06
11937,805879,1.03,0,0.0,,44.865,31,31,100.0,1401/06
11947,606085,1.72,0,0.0,,54.06,31,31,100.0,1401/06
11949,602428-1,,0,0.0,,0.0,31,31,100.0,1401/06
11950,602428-2,,0,0.0,,0.0,31,31,100.0,1401/06
11951,602667,,0,0.0,,0.0,31,31,100.0,1401/06
11952,602433,,0,0.0,,0.0,31,31,100.0,1401/06
11954,602432,,0,0.0,,0.0,31,31,100.0,1401/06
11998,514628,0.3,0,0.0,,0.93,31,31,100.0,1401/06
12015,529182,,0,0.0,,0.0,31,31,100.0,1401/06
12029,516095,,0,0.0,,0.0,31,31,100.0,1401/06
12030,200682,,0,0.0,,0.0,31,31,100.0,1401/06
12069,518510,,0,0.0,,0.0,31,31,100.0,1401/06
12075,515938,,0,0.0,,0.075,31,31,100.0,1401/06
12079,526244,,0,0.0,,0.0,31,31,100.0,1401/06
12090,514772,,0,0.0,,0.0,31,31,100.0,1401/06
12096,804591,,0,0.0,,0.0,12,31,38.71,1401/06
12103,805853,4.87,0,0.0,,22.657,31,31,100.0,1401/06
12107,515134,,0,0.0,,1.152,31,31,100.0,1401/06
12120,518382,,0,0.0,,0.0,31,31,100.0,1401/06
12124,222224,,0,0.0,,0.0,31,31,100.0,1401/06
12128,520659,,0,0.0,,0.0,28,31,90.32,1401/06
12134,519696,,0,0.0,,0.0,31,31,100.0,1401/06
12168,514086,,0,0.0,,0.0,31,31,100.0,1401/06
12169,514574,,0,0.0,,0.0,31,31,100.0,1401/06
12170,514654,,0,0.0,,0.0,31,31,100.0,1401/06
12172,515619,,0,0.0,,0.0,31,31,100.0,1401/06
12192,516377,,0,0.0,,0.0,31,31,100.0,1401/06
12193,111138,,0,0.0,,0.0,31,31,100.0,1401/06
12195,514951,,0,0.0,,0.0,31,31,100.0,1401/06
12197,517716,,0,0.0,,0.0,31,31,100.0,1401/06
12200,515517,,0,0.0,,0.0,31,31,100.0,1401/06
12201,517099,,0,0.0,,0.0,31,31,100.0,1401/06
12202,517303,,0,0.0,,0.0,31,31,100.0,1401/06
12204,514953,,0,0.0,,0.0,31,31,100.0,1401/06
12205,517921,,0,0.0,,0.0,31,31,100.0,1401/06
12206,516388,,0,0.0,,0.0,31,31,100.0,1401/06
12207,517922,,0,0.0,,0.0,31,31,100.0,1401/06
12208,515269,,0,0.0,,0.0,31,31,100.0,1401/06
12215,515724,,0,0.0,,0.0,31,31,100.0,1401/06
12217,514660,7.8,0,0.0,,7.687,31,31,100.0,1401/06
12229,515058,,0,0.0,,0.0,31,31,100.0,1401/06
12271,444442,,0,0.0,,0.0,31,31,100.0,1401/06
12344,805135,0.5,0,0.0,,1.592,31,31,100.0,1401/06
12345,521081,,0,0.0,,0.0,31,31,100.0,1401/06
12347,910403,,0,0.0,,0.0,1,31,3.23,1401/06
12352,805112,,0,0.0,,0.0,31,31,100.0,1401/06
12365,519093,,0,0.0,,0.0,31,31,100.0,1401/06
12390,805082,,0,0.0,,0.0,31,31,100.0,1401/06
12395,514198,,0,0.0,,0.0,31,31,100.0,1401/06
12421,529581,,0,0.0,,0.0,31,31,100.0,1401/06
12422,516771,0.4,0,0.0,,1.2,31,31,100.0,1401/06
12424,518384,4.8,0,0.0,,32.155,31,31,100.0,1401/06
12443,200718,0.4,0,0.0,,5.07,31,31,100.0,1401/06
12449,529129,,0,0.0,,0.0,13,31,41.94,1401/06
12455,101294,,0,0.0,,0.0,23,31,74.19,1401/06
12456,517628,2.5,0,0.0,,1.303,31,31,100.0,1401/06
12470,518228,,0,0.0,,0.0,31,31,100.0,1401/06
12476,804571,,0,0.0,,0.0,31,31,100.0,1401/06
12487,628052,,0,0.0,,0.0,31,31,100.0,1401/06
12494,529290,,0,0.0,,0.0,31,31,100.0,1401/06
12496,529010,,0,0.0,,0.0,31,31,100.0,1401/06
12505,514684,,0,0.0,,2.4,31,31,100.0,1401/06
12514,515012,3.8,0,0.0,,4.273,31,31,100.0,1401/06
12527,517020,,0,0.0,,0.0,31,31,100.0,1401/06
12542,524216,1.4,0,0.0,,2.072,31,31,100.0,1401/06
12556,517218,3.09,0,0.0,,117.381,31,31,100.0,1401/06
12558,524461,,0,0.0,,0.0,31,31,100.0,1401/06
12563,805541,,0,0.0,,0.0,13,31,41.94,1401/06
12603,804548,1.8,0,0.0,,13.111,31,31,100.0,1401/06
12612,607156,,0,0.0,,0.0,31,31,100.0,1401/06
12619,622109,,0,0.0,,0.0,31,31,100.0,1401/06
12638,514131,1.83,0,0.0,,19.842,31,31,100.0,1401/06
12653,209278,,0,0.0,,0.0,31,31,100.0,1401/06
12667,514922,3.38,0,0.0,,137.498,31,31,100.0,1401/06
12680,910442,,0,0.0,,0.0,16,31,51.61,1401/06
12683,519465,0.4,0,0.0,,1.26,24,31,77.42,1401/06
12703,806472,,0,0.0,,0.0,31,31,100.0,1401/06
12745,515467,1.8,0,0.0,,0.89,31,31,100.0,1401/06
12747,603031,,0,0.0,,0.0,12,31,38.71,1401/06
12756,516091,,0,0.0,,0.0,31,31,100.0,1401/06
12758,515550,,0,0.0,,0.0,31,31,100.0,1401/06
12762,604158,,0,0.0,,0.0,31,31,100.0,1401/06
12763,107088,,0,0.0,,0.0,31,31,100.0,1401/06
12772,603207,,0,0.0,,0.0,11,31,35.48,1401/06
12787,514243,,0,0.0,,0.0,31,31,100.0,1401/06
12793,302686,,0,0.0,,0.0,31,31,100.0,1401/06
12805,604352,,0,0.0,,0.0,31,31,100.0,1401/06
12807,514912,,0,0.0,,0.0,13,31,41.94,1401/06
12821,103328,0.7,0,0.0,,44.67,5,31,16.13,1401/06
12825,122040,,0,0.0,,0.0,7,31,22.58,1401/06
12843,603023,,0,0.0,,0.0,12,31,38.71,1401/06
12858,602378,,0,0.0,,0.0,31,31,100.0,1401/06
12876,518615,4.3,0,0.0,,16.938,31,31,100.0,1401/06
12903,518663,,0,0.0,,0.0,31,31,100.0,1401/06
12920,622032,,0,0.0,,0.0,3,31,9.68,1401/06
12923,529278,,0,0.0,,0.0,31,31,100.0,1401/06
12956,529043,,0,0.0,,0.0,31,31,100.0,1401/06
12958,601122,,0,0.0,,0.0,31,31,100.0,1401/06
12959,609183,,0,0.0,,0.0,31,31,100.0,1401/06
12976,604832,,0,0.0,,0.0,31,31,100.0,1401/06
13006,516151,,0,0.0,,0.0,31,31,100.0,1401/06
13019,603060,,0,0.0,,0.0,16,31,51.61,1401/06
13024,514699,,0,0.0,,0.0,31,31,100.0,1401/06
13025,516805,,0,0.0,,0.0,31,31,100.0,1401/06
13028,517814,,0,0.0,,0.0,13,31,41.94,1401/06
13035,925011,,0,0.0,,0.0,31,31,100.0,1401/06
13036,514806,,0,0.0,,0.0,31,31,100.0,1401/06
13059,518885,1.3,0,0.0,,5.248,31,31,100.0,1401/06
13060,517500,,0,0.0,,0.0,31,31,100.0,1401/06
13062,515843,,0,0.0,,0.0,31,31,100.0,1401/06
13064,805468,,0,0.0,,0.0,31,31,100.0,1401/06
13071,602007,,0,0.0,,0.0,19,31,61.29,1401/06
13091,516476,2.4,0,0.0,,11.736,31,31,100.0,1401/06
13093,516014,,0,0.0,,0.0,31,31,100.0,1401/06
13119,601194,0.3,0,0.0,,1.343,31,31,100.0,1401/06
13124,518127,,0,0.0,,0.0,31,31,100.0,1401/06
13125,527290,,0,0.0,,0.0,31,31,100.0,1401/06
13130,100362,,0,0.0,,0.0,31,31,100.0,1401/06
13131,517809,,0,0.0,,0.0,31,31,100.0,1401/06
13165,513475,,0,0.0,,0.0,31,31,100.0,1401/06
13166,608600,,0,0.0,,0.0,31,31,100.0,1401/06
13167,804911,,0,0.0,,0.0,31,31,100.0,1401/06
13169,529273,,0,0.0,,0.0,31,31,100.0,1401/06
13174,603404,,0,0.0,,0.0,13,31,41.94,1401/06
13179,517164,,0,0.0,,0.0,31,31,100.0,1401/06
13211,525860,3.3,0,0.0,,19.783,31,31,100.0,1401/06
13222,805486,1.25,0,0.0,,41.821,31,31,100.0,1401/06
13223,529193,,0,0.0,,0.0,31,31,100.0,1401/06
13235,300290,,0,0.0,,0.0,31,31,100.0,1401/06
13247,518828,,0,0.0,,0.0,31,31,100.0,1401/06
13265,804120,,0,0.0,,0.0,16,31,51.61,1401/06
13269,518054,,0,0.0,,0.0,18,31,58.06,1401/06
13281,615183,,0,0.0,,0.0,31,31,100.0,1401/06
13303,925247,,0,0.0,,0.0,31,31,100.0,1401/06
13305,201250,,0,0.0,,0.0,31,31,100.0,1401/06
13315,603182,,0,0.0,,0.0,30,30,100.0,1401/07
13327,302105,2.55,0,0.0,,18.65,30,30,100.0,1401/07
13328,514765,16.1,0,0.0,,1189.8,30,30,100.0,1401/07
13339,609042,,0,0.0,,0.0,30,30,100.0,1401/07
13353,805641,,0,0.0,,0.0,30,30,100.0,1401/07
13356,513657,,0,0.0,,0.0,30,30,100.0,1401/07
13361,603399,,0,0.0,,72810.1,30,30,100.0,1401/07
13408,518716,,0,0.0,,0.0,30,30,100.0,1401/07
13418,603017,,0,0.0,,0.0,30,30,100.0,1401/07
13421,222222,,0,0.0,,0.0,30,30,100.0,1401/07
13445,مخزن سلیمانی,,0,0.0,,0.0,30,30,100.0,1401/07
13589,601523,3.2,0,0.0,,2.937,30,30,100.0,1401/07
13604,101277,1.6,0,0.0,,8.11,30,30,100.0,1401/07
13612,200984,,0,0.0,,0.0,6,30,20.0,1401/07
13620,518131,,0,0.0,,0.0,30,30,100.0,1401/07
13623,514339,,0,0.0,,0.0,30,30,100.0,1401/07
13624,514511,,0,0.0,,0.0,1,30,3.33,1401/07
13625,529588,,0,0.0,,0.0,6,30,20.0,1401/07
13632,608234,,0,0.0,,0.0,30,30,100.0,1401/07
13634,622492,0.8,0,0.0,,0.77,30,30,100.0,1401/07
13643,514831,,0,0.0,,0.0,30,30,100.0,1401/07
13650,911318,3.6,0,0.0,,179.843,30,30,100.0,1401/07
13670,529104,,0,0.0,,0.0,30,30,100.0,1401/07
13680,102539,,0,0.0,,0.0,30,30,100.0,1401/07
13702,202545,,0,0.0,,0.0,30,30,100.0,1401/07
13704,530165,2.25,0,0.0,,8.358,30,30,100.0,1401/07
13719,515436,,0,0.0,,0.0,30,30,100.0,1401/07
13726,529107,1.6,0,0.0,,34.1,30,30,100.0,1401/07
13728,523005,,0,0.0,,0.0,30,30,100.0,1401/07
13735,529259,,0,0.0,,0.0,30,30,100.0,1401/07
13747,515961,,0,0.0,,0.0,30,30,100.0,1401/07
13760,805895,,0,0.0,,0.0,30,30,100.0,1401/07
13814,603190,,0,0.0,,0.0,30,30,100.0,1401/07
13828,603252,,0,0.0,,0.0,30,30,100.0,1401/07
13830,608982,,0,0.0,,284.554,30,30,100.0,1401/07
13839,519896,,0,0.0,,4.64,30,30,100.0,1401/07
13848,602018,,0,0.0,,0.0,30,30,100.0,1401/07
13850,804970,0.35,0,0.0,,0.822,30,30,100.0,1401/07
13854,603069,,0,0.0,,7.752,30,30,100.0,1401/07
13877,603230,,0,0.0,,0.0,30,30,100.0,1401/07
13886,603291,,0,0.0,,0.0,1,30,3.33,1401/07
13902,514495,,0,0.0,,0.0,30,30,100.0,1401/07
13908,518044,0.4,0,0.0,,39.909,30,30,100.0,1401/07
13923,516824,,0,0.0,,0.0,30,30,100.0,1401/07
13926,615159,3.3,0,0.0,,16.649,30,30,100.0,1401/07
13935,622093,1.2,0,0.0,,15.099,14,30,46.67,1401/07
13938,608166,,0,0.0,,27.073,30,30,100.0,1401/07
13946,514322,,0,0.0,,0.0,30,30,100.0,1401/07
13947,302038,0.85,0,0.0,,13.371,30,30,100.0,1401/07
13953,515976,3.18,0,0.0,,69.87,30,30,100.0,1401/07
13967,516929,3.6,0,0.0,,11.68,30,30,100.0,1401/07
13982,603275,,0,0.0,,0.0,30,30,100.0,1401/07
14005,514178,,0,0.0,,0.0,4,30,13.33,1401/07
14006,530103,,0,0.0,,0.0,26,30,86.67,1401/07
14020,911146,2.08,0,0.0,,30.305,30,30,100.0,1401/07
14040,910367,8.0,0,0.0,,716.89,30,30,100.0,1401/07
14089,102251,,0,0.0,,0.0,30,30,100.0,1401/07
14111,608931,,0,0.0,,0.0,30,30,100.0,1401/07
14155,805879,,0,0.0,,0.0,30,30,100.0,1401/07
14156,804632,,0,0.0,,0.0,25,30,83.33,1401/07
14165,606085,20.1,0,0.0,,50.261,30,30,100.0,1401/07
14167,602428-1,,0,0.0,,0.0,30,30,100.0,1401/07
14168,602428-2,,0,0.0,,0.0,30,30,100.0,1401/07
14169,602667,,0,0.0,,0.0,30,30,100.0,1401/07
14170,602433,,0,0.0,,0.0,30,30,100.0,1401/07
14172,602432,,0,0.0,,0.0,30,30,100.0,1401/07
14181,111111,0.4,0,0.0,,19.164,30,30,100.0,1401/07
14187,606007,,0,0.0,,0.0,30,30,100.0,1401/07
14216,514628,,0,0.0,,0.3,30,30,100.0,1401/07
14247,516095,,0,0.0,,0.0,30,30,100.0,1401/07
14248,200682,,0,0.0,,0.0,30,30,100.0,1401/07
14293,515938,,0,0.0,,0.0,30,30,100.0,1401/07
14297,526244,,0,0.0,,0.0,30,30,100.0,1401/07
14305,514798,1.3,0,0.0,,7.179,30,30,100.0,1401/07
14308,514772,,0,0.0,,0.0,30,30,100.0,1401/07
14314,804591,,0,0.0,,0.0,30,30,100.0,1401/07
14318,529650,0.95,0,0.0,,20.313,30,30,100.0,1401/07
14321,805853,0.77,0,0.0,,19.418,30,30,100.0,1401/07
14328,912722,,0,0.0,,0.0,17,30,56.67,1401/07
14338,518382,,0,0.0,,0.0,30,30,100.0,1401/07
14340,541355,2.8,0,0.0,,0.0,8,30,26.67,1401/07
14342,222224,,0,0.0,,0.0,30,30,100.0,1401/07
14346,520659,,0,0.0,,1.761,3,30,10.0,1401/07
14382,514663,,0,0.0,,0.2,30,30,100.0,1401/07
14386,514086,,0,0.0,,0.0,30,30,100.0,1401/07
14387,514574,,0,0.0,,0.0,30,30,100.0,1401/07
14388,514654,,0,0.0,,0.0,30,30,100.0,1401/07
14390,515619,,0,0.0,,0.0,30,30,100.0,1401/07
14393,517715,7.8,0,0.0,,9.1,30,30,100.0,1401/07
14405,514952,,0,0.0,,0.0,30,30,100.0,1401/07
14410,516377,,0,0.0,,0.0,30,30,100.0,1401/07
14411,111138,,0,0.0,,0.0,30,30,100.0,1401/07
14413,514951,,0,0.0,,0.0,30,30,100.0,1401/07
14415,517716,,0,0.0,,0.0,30,30,100.0,1401/07
14418,515517,,0,0.0,,0.0,30,30,100.0,1401/07
14419,517099,,0,0.0,,0.0,30,30,100.0,1401/07
